6527,207,Plan Renewal,2020-09-08 17:16:52,Belgium,1
6528,59,Plan Renewal,2021-03-11 22:02:43,Germany,10
6529,2192,Plan Renewal,2021-12-09 13:58:03,Austria,15
6530,4468,New Sub,2018-03-24 06:43:08,Germany,14
6531,2992,Plan Renewal,2018-12-17 18:08:50,Poland,11
6532,4469,New Sub,2019-07-26 21:43:57,Germany,7
6533,388,Plan Renewal,2021-06-14 14:58:42,Poland,5
6534,1990,SIM Change,2020-12-30 02:19:52,Poland,3
6535,1225,Plan Renewal,2020-05-13 21:19:29,France,2
6536,760,Plan Renewal,2018-11-13 03:39:20,Poland,9
6537,4470,New Sub,2021-02-20 19:28:57,France,10
6538,2076,Plan Renewal,2019-04-05 13:36:34,France,4
6539,115,Plan Renewal,2019-08-08 07:07:24,France,6
6540,2623,Data Add-on,2020-01-08 20:57:04,Poland,13
6541,2310,Plan Renewal,2019-07-08 05:37:42,Germany,12
6542,2255,Data Add-on,2021-11-25 08:40:15,The Netherlands,3
6543,734,Plan Renewal,2020-11-02 11:46:29,Poland,6
6544,2138,Data Add-on,2018-08-08 00:45:18,Germany,5
6545,2087,Plan Renewal,2020-11-11 02:11:51,The Netherlands,4
6546,4471,New Sub,2021-08-29 19:09:34,France,5
6547,524,Plan Renewal,2021-04-17 18:42:32,Germany,5
6548,2977,Data Add-on,2020-06-12 06:36:58,France,15
6549,1627,Plan Renewal,2018-10-22 17:28:12,The Netherlands,10
6550,2155,Plan Renewal,2018-09-14 04:13:06,Poland,7
6551,1342,Plan Renewal,2020-12-27 14:07:20,Poland,5
6552,4472,New Sub,2020-10-20 08:38:01,The Netherlands,10
6553,256,Data Add-on,2018-08-31 02:53:53,Poland,7
6554,1636,New Plan,2018-11-14 05:23:04,Austria,14
6555,1244,Plan Renewal,2018-05-26 20:51:26,The Netherlands,8
6556,553,Plan Renewal,2020-05-06 01:38:55,France,15
6557,4473,New Sub,2020-10-02 19:41:29,The Netherlands,8
6558,1600,Plan Renewal,2020-04-09 13:57:24,Germany,8
6559,1925,Plan Renewal,2021-09-07 04:16:58,The Netherlands,0
6560,45,Plan Renewal,2018-03-04 20:05:01,Germany,11
6561,1552,Plan Renewal,2019-05-29 04:26:33,Poland,8
6562,4474,New Sub,2018-07-03 02:31:28,Poland,0
6563,302,Data Add-on,2019-04-24 11:11:33,Germany,3
6564,2541,Plan Renewal,2019-10-24 08:53:27,The Netherlands,15
6565,2606,Plan Renewal,2021-11-26 21:48:01,Germany,9
6566,1051,Plan Renewal,2019-12-23 21:49:00,France,15
6567,4475,New Sub,2020-12-25 13:51:35,The Netherlands,10
6568,1594,Plan Renewal,2018-05-30 02:21:12,France,3
6569,4476,New Sub,2022-01-06 03:33:25,Poland,4
6570,1716,Plan Renewal,2019-07-03 20:10:29,The Netherlands,4
6571,2353,New Plan,2019-04-07 19:18:44,Belgium,2
6572,1008,SIM Change,2020-09-05 12:37:16,Belgium,11
6573,2728,Plan Renewal,2021-11-28 01:45:13,France,1
6574,4477,New Sub,2019-05-28 13:14:58,Germany,14
6575,2009,Plan Renewal,2020-11-30 15:06:56,France,13
6576,1163,Plan Renewal,2018-09-16 19:59:55,Poland,7
6577,4478,New Sub,2020-03-05 07:35:51,Germany,15
6578,506,Plan Renewal,2020-05-27 21:25:20,Austria,4
6579,1776,Plan Renewal,2018-04-15 13:35:05,Poland,7
6580,515,Plan Renewal,2020-09-09 08:10:56,Belgium,9
6581,2375,New Plan,2020-03-28 08:16:41,France,14
6582,4479,New Sub,2021-01-07 06:55:17,France,3
6583,709,Plan Renewal,2020-03-11 12:07:50,Belgium,15
6584,360,Plan Renewal,2018-10-20 07:17:39,Belgium,13
6585,826,Plan Renewal,2018-03-30 06:47:22,France,3
6586,1662,Plan Renewal,2020-03-21 03:05:48,The Netherlands,15
6587,582,Plan Renewal,2021-04-03 14:43:08,France,1
6588,2619,Plan Renewal,2019-12-25 21:02:46,Belgium,11
6589,2591,Plan Renewal,2018-11-02 12:34:49,The Netherlands,13
6590,4,New Plan,2021-03-24 14:24:13,Germany,5
6591,255,Plan Renewal,2021-12-06 00:13:04,The Netherlands,9
6592,987,Plan Renewal,2020-12-29 12:21:13,France,2
6593,915,Data Add-on,2020-05-26 18:19:49,The Netherlands,0
6594,4480,New Sub,2020-02-24 04:58:30,Austria,13
6595,2520,Plan Renewal,2019-12-28 19:32:22,The Netherlands,11
6596,4481,New Sub,2021-09-07 00:47:23,The Netherlands,0
6597,2643,Plan Renewal,2021-07-21 14:49:24,Germany,3
6598,2273,Plan Renewal,2019-09-28 09:54:46,Austria,9
6599,939,Plan Renewal,2018-07-16 15:53:47,France,1
6600,944,Plan Renewal,2018-04-03 13:56:22,France,3
6601,2916,New Plan,2020-08-30 16:20:46,Germany,4
6602,39,Plan Renewal,2021-01-27 12:34:27,Germany,6
6603,2427,Plan Renewal,2020-12-11 20:56:13,Austria,13
6604,2020,Data Add-on,2019-08-23 04:12:44,Germany,7
6605,195,Plan Renewal,2021-05-26 12:24:00,France,12
6606,2716,Data Add-on,2020-10-19 02:57:01,France,1
6607,1926,Data Add-on,2020-08-30 16:00:07,The Netherlands,9
6608,1051,SIM Change,2022-01-01 17:12:52,France,15
6609,1042,Data Add-on,2021-01-20 17:34:10,Germany,10
6610,1248,Data Add-on,2021-08-31 01:53:34,Belgium,14
6611,2754,Plan Renewal,2020-08-22 15:05:11,Poland,10
6612,1714,Plan Renewal,2020-05-23 11:29:19,France,0
6613,4482,New Sub,2020-09-04 21:43:10,Austria,9
6614,829,Plan Renewal,2018-04-25 12:11:49,Austria,6
6615,2477,Plan Renewal,2021-04-08 15:12:55,Germany,15
6616,1071,Plan Renewal,2018-03-17 22:06:42,Germany,3
6617,2608,Plan Renewal,2018-11-18 14:29:54,Poland,12
6618,2426,Plan Renewal,2021-12-09 06:02:54,The Netherlands,3
6619,2664,Plan Renewal,2019-04-30 23:09:28,Belgium,9
6620,1385,Data Add-on,2020-07-25 11:54:03,Austria,4
6621,2850,Plan Renewal,2021-09-27 21:53:17,France,8
6622,1386,Data Add-on,2021-02-26 06:49:57,The Netherlands,0
6623,3148,Plan Renewal,2019-03-02 03:15:40,France,0
6624,157,Data Add-on,2018-03-11 10:21:42,Germany,14
6625,747,Plan Renewal,2020-08-16 21:17:28,Germany,9
6626,4483,New Sub,2020-07-26 11:25:24,Germany,13
6627,2009,Data Add-on,2021-03-22 07:19:31,France,13
6628,1904,Plan Renewal,2019-12-19 06:57:05,Germany,12
6629,2171,Plan Renewal,2020-08-12 12:27:20,Germany,4
6630,2270,Plan Renewal,2020-10-16 08:47:25,France,15
6631,56,New Plan,2021-01-27 14:17:59,Germany,10
6632,4484,New Sub,2018-08-07 01:37:22,Belgium,14
6633,2169,Plan Renewal,2018-10-19 00:56:33,France,11
6634,1245,Data Add-on,2019-04-25 23:33:26,France,8
6635,4485,New Sub,2019-10-11 16:24:35,France,0
6636,73,Plan Renewal,2020-11-28 22:52:28,France,0
6637,4486,New Sub,2020-04-21 17:54:30,Germany,4
6638,950,Plan Renewal,2019-05-10 08:54:13,France,12
6639,2892,Plan Renewal,2020-08-09 14:42:09,Poland,6
6640,4487,New Sub,2020-06-06 16:10:45,France,4
6641,2507,Data Add-on,2020-08-11 21:36:18,Poland,4
6642,1322,Plan Renewal,2018-11-12 22:43:54,The Netherlands,12
6643,3111,Data Add-on,2020-03-20 20:43:48,The Netherlands,4
6644,2545,Plan Renewal,2018-08-01 14:16:57,Belgium,10
6645,2021,Plan Renewal,2018-01-23 20:33:10,Poland,10
6646,1812,Plan Renewal,2018-07-21 00:08:29,Germany,13
6647,3141,Plan Renewal,2020-12-31 04:19:11,Poland,5
6648,4488,New Sub,2019-04-22 19:43:11,Germany,13
6649,2314,Plan Renewal,2021-03-05 20:55:38,France,3
6650,4489,New Sub,2020-02-28 22:42:22,France,7
6651,1373,Plan Renewal,2020-05-04 05:34:20,Poland,8
6652,128,Plan Renewal,2020-10-01 04:49:43,Germany,3
6653,2521,Plan Renewal,2020-09-08 07:42:35,Austria,8
6654,2045,Plan Renewal,2020-03-28 12:47:07,France,10
6655,3014,Plan Renewal,2019-12-11 22:21:34,Germany,13
6656,838,Plan Renewal,2021-07-15 12:45:12,Belgium,6
6657,1672,Plan Renewal,2021-09-05 00:21:36,Belgium,15
6658,4490,New Sub,2018-04-11 23:48:41,France,7
6659,1216,Plan Renewal,2021-07-25 06:14:47,Germany,15
6660,1566,Data Add-on,2018-11-08 19:04:53,France,12
6661,1434,Plan Renewal,2021-11-04 17:08:56,Poland,12
6662,2537,Plan Renewal,2021-12-27 10:33:47,France,9
6663,4491,New Sub,2020-03-19 09:32:29,The Netherlands,2
6664,1520,Data Add-on,2021-09-20 10:30:41,Germany,1
6665,4492,New Sub,2019-12-01 08:08:00,Belgium,0
6666,1225,Plan Renewal,2020-03-12 16:53:25,France,2
6667,3068,Plan Renewal,2019-03-21 22:20:56,France,13
6668,1498,New Plan,2020-06-09 11:31:25,France,0
6669,2328,Plan Renewal,2020-07-30 03:58:38,France,2
6670,1140,Plan Renewal,2019-05-25 01:18:42,Germany,9
6671,4493,New Sub,2019-12-20 01:45:15,Germany,15
6672,2193,Plan Renewal,2021-10-06 04:24:32,The Netherlands,14
6673,2911,Plan Renewal,2020-08-02 13:28:59,Belgium,8
6674,4494,New Sub,2018-07-01 03:23:00,Germany,14
6675,1136,New Plan,2018-06-11 10:32:41,Poland,6
6676,574,Plan Renewal,2021-12-30 08:13:40,Austria,13
6677,886,Plan Renewal,2019-04-15 18:20:04,Poland,0
6678,851,Data Add-on,2018-01-11 13:06:09,Austria,0
6679,2342,Plan Renewal,2018-07-25 21:50:22,The Netherlands,12
6680,4495,New Sub,2018-03-27 03:37:26,Germany,2
6681,1144,Plan Renewal,2021-10-26 23:36:14,Poland,13
6682,2684,Plan Renewal,2020-10-18 23:53:51,Poland,14
6683,168,Data Add-on,2018-06-23 01:49:17,France,12
6684,795,Plan Renewal,2019-02-21 03:50:05,Germany,15
6685,307,Plan Renewal,2019-10-27 02:13:39,France,1
6686,1330,Data Add-on,2021-04-03 04:30:01,Germany,2
6687,424,Plan Renewal,2020-05-07 10:01:29,Poland,9
6688,806,Data Add-on,2018-10-28 23:10:01,Belgium,6
6689,2220,Plan Renewal,2021-08-28 21:39:10,France,1
6690,4496,New Sub,2019-02-26 09:43:17,Belgium,8
6691,1888,Data Add-on,2019-10-23 05:53:46,Germany,3
6692,560,Data Add-on,2020-03-22 19:13:27,France,9
6693,2655,Plan Renewal,2019-01-03 04:46:17,Belgium,15
6694,1279,Plan Renewal,2020-11-07 17:16:37,The Netherlands,9
6695,2029,Plan Renewal,2019-08-20 06:19:13,Poland,10
6696,340,Data Add-on,2018-06-29 02:08:52,Austria,6
6697,4497,New Sub,2018-12-22 23:58:51,France,2
6698,970,Plan Renewal,2018-04-30 16:28:44,Germany,14
6699,931,New Plan,2019-11-01 19:29:40,Germany,5
6700,2805,Plan Renewal,2019-12-09 23:11:49,France,7
6701,4498,New Sub,2021-08-28 19:19:26,Germany,4
6702,4499,New Sub,2018-08-29 10:00:41,Germany,3
6703,4500,New Sub,2019-07-28 01:20:55,France,1
6704,623,Plan Renewal,2018-03-02 06:33:23,Germany,1
6705,1657,Plan Renewal,2019-10-23 10:50:44,Belgium,2
6706,2424,Plan Renewal,2021-02-09 20:26:53,Austria,11
6707,4501,New Sub,2019-07-09 07:58:20,The Netherlands,3
6708,2637,Plan Renewal,2021-12-27 15:14:57,Germany,0
6709,1124,Plan Renewal,2018-05-28 16:52:47,Germany,4
6710,2276,Plan Renewal,2018-02-19 13:22:06,Poland,12
6711,4502,New Sub,2019-09-17 11:05:34,The Netherlands,2
6712,1380,Plan Renewal,2021-03-03 17:41:59,France,3
6713,2475,Plan Renewal,2019-05-10 05:45:40,Belgium,2
6714,600,Plan Renewal,2019-09-30 03:53:00,France,2
6715,766,Plan Renewal,2020-10-19 09:35:48,France,15
6716,1806,Plan Renewal,2019-11-29 04:31:54,Poland,15
6717,716,Data Add-on,2018-12-20 10:14:52,Poland,7
6718,379,Plan Renewal,2019-09-12 21:45:49,Poland,5
6719,2297,Data Add-on,2021-03-17 14:14:15,France,15
6720,4503,New Sub,2020-03-23 05:14:08,The Netherlands,13
6721,1288,Plan Renewal,2021-09-19 18:11:44,Poland,3
6722,177,Plan Renewal,2018-08-15 23:41:52,The Netherlands,5
6723,2357,Plan Renewal,2018-06-22 10:25:53,France,7
6724,1458,Plan Renewal,2018-08-02 14:05:39,France,7
6725,2835,Plan Renewal,2019-08-13 05:56:39,Germany,13
6726,1921,Plan Renewal,2020-10-29 19:13:55,Austria,1
6727,632,Plan Renewal,2018-09-30 20:41:16,The Netherlands,12
6728,414,Plan Renewal,2020-11-07 01:56:04,Belgium,5
6729,913,Data Add-on,2019-01-13 11:23:49,Austria,10
6730,305,Plan Renewal,2020-11-21 00:35:17,Germany,8
6731,33,Plan Renewal,2021-02-23 12:39:13,France,7
6732,429,Data Add-on,2020-04-17 10:18:30,Poland,14
6733,2135,Data Add-on,2018-08-30 02:24:12,The Netherlands,15
6734,1968,Plan Renewal,2021-03-18 11:05:13,France,11
6735,139,New Plan,2021-10-22 15:24:41,France,11
6736,4504,New Sub,2020-04-21 13:35:15,Germany,13
6737,2968,Plan Renewal,2018-07-29 15:05:45,Germany,8
6738,4505,New Sub,2021-11-27 01:58:34,Germany,8
6739,1811,Plan Renewal,2021-11-28 19:50:02,Austria,4
6740,2748,Plan Renewal,2020-05-27 13:42:15,Germany,9
6741,4506,New Sub,2018-04-02 21:50:43,Poland,11
6742,1504,Plan Renewal,2018-05-24 22:19:02,Germany,8
6743,1631,Plan Renewal,2019-10-14 12:39:52,Germany,12
6744,1430,Plan Renewal,2021-08-19 23:01:47,France,9
6745,4507,New Sub,2021-07-03 14:54:10,Germany,9
6746,649,New Plan,2018-06-22 11:19:03,Germany,5
6747,1969,Plan Renewal,2019-10-23 21:38:26,The Netherlands,11
6748,17,Plan Renewal,2021-04-03 06:10:25,The Netherlands,9
6749,2007,Data Add-on,2021-06-14 05:36:31,Belgium,9
6750,2118,Plan Renewal,2020-12-15 05:48:36,France,0
6751,4508,New Sub,2020-08-14 02:34:04,Belgium,6
6752,4509,New Sub,2020-02-16 14:18:42,Germany,6
6753,2576,Plan Renewal,2021-08-21 11:56:29,The Netherlands,8
6754,267,Plan Renewal,2020-12-06 03:36:39,Austria,14
6755,2381,New Plan,2018-06-30 11:51:37,Germany,10
6756,3120,Plan Renewal,2020-07-06 13:37:48,Poland,14
6757,2692,Plan Renewal,2020-06-04 07:52:21,Belgium,4
6758,3122,Plan Renewal,2020-07-17 20:15:11,The Netherlands,13
6759,1383,Plan Renewal,2020-11-13 09:13:51,France,0
6760,1161,Plan Renewal,2021-07-01 21:36:44,Poland,6
6761,2885,Plan Renewal,2021-05-09 23:06:58,France,8
6762,1140,Plan Renewal,2021-04-28 16:30:23,Germany,9
6763,653,Plan Renewal,2020-09-11 00:39:52,The Netherlands,7
6764,4510,New Sub,2018-12-27 23:43:15,Belgium,1
6765,118,Plan Renewal,2021-11-04 08:34:26,France,5
6766,857,Plan Renewal,2021-10-03 08:49:22,Germany,5
6767,1827,New Plan,2019-09-12 11:27:03,Germany,7
6768,2779,Data Add-on,2021-01-22 20:18:21,Belgium,5
6769,1382,Plan Renewal,2020-06-14 20:32:28,Belgium,2
6770,122,Plan Renewal,2019-11-07 05:56:22,Poland,12
6771,59,Plan Renewal,2021-06-09 18:19:58,Germany,10
6772,4511,New Sub,2019-05-27 14:36:04,Germany,12
6773,4512,New Sub,2020-11-02 16:53:09,The Netherlands,5
6774,1243,New Plan,2019-09-16 22:19:09,Belgium,7
6775,763,Plan Renewal,2019-12-08 22:51:43,The Netherlands,4
6776,2917,Plan Renewal,2018-08-16 00:45:50,France,15
6777,2786,Data Add-on,2019-11-18 08:51:05,France,4
6778,2246,Data Add-on,2019-01-19 16:23:01,France,2
6779,1063,Data Add-on,2021-10-14 19:25:49,Germany,6
6780,1129,Plan Renewal,2019-09-23 09:46:04,Poland,4
6781,3098,Plan Renewal,2021-10-01 18:04:06,France,10
6782,1856,Plan Renewal,2018-11-17 03:28:43,The Netherlands,2
6783,940,New Plan,2018-07-08 04:22:33,Germany,4
6784,2992,Data Add-on,2020-10-04 12:02:36,Poland,11
6785,2052,Plan Renewal,2021-08-03 13:00:52,Germany,14
6786,1304,Data Add-on,2021-12-12 20:57:31,France,13
6787,1290,Data Add-on,2018-05-24 10:35:08,Belgium,4
6788,4513,New Sub,2018-09-05 13:45:36,Austria,14
6789,2981,Plan Renewal,2018-02-16 12:47:46,Germany,5
6790,864,Plan Renewal,2020-02-04 13:36:07,Poland,7
6791,4514,New Sub,2018-10-12 13:00:48,Austria,11
6792,430,Plan Renewal,2019-05-19 16:07:51,Austria,9
6793,804,Plan Renewal,2021-03-25 15:49:39,France,8
6794,1100,New Plan,2018-05-27 09:00:51,Germany,11
6795,1175,Plan Renewal,2019-10-23 05:26:31,Poland,8
6796,1806,Plan Renewal,2021-10-02 20:48:11,Poland,15
6797,854,Plan Renewal,2020-02-20 15:52:07,Germany,15
6798,472,Plan Renewal,2018-06-02 23:30:32,The Netherlands,14
6799,908,Plan Renewal,2019-09-05 13:24:48,France,7
6800,1540,Plan Renewal,2020-06-20 10:42:47,Austria,15
6801,2278,Plan Renewal,2020-01-18 12:26:11,Poland,1
6802,86,Data Add-on,2021-06-21 01:41:25,Germany,13
6803,1517,Plan Renewal,2020-09-18 16:25:59,Poland,5
6804,2698,Data Add-on,2020-09-09 18:04:23,France,7
6805,4515,New Sub,2018-03-04 03:47:32,Austria,5
6806,881,Plan Renewal,2020-03-22 09:27:57,Austria,8
6807,2983,Plan Renewal,2021-04-04 11:46:51,The Netherlands,2
6808,4516,New Sub,2019-05-04 03:00:43,Austria,7
6809,653,Plan Renewal,2021-07-27 11:20:34,The Netherlands,7
6810,426,Plan Renewal,2018-07-25 17:45:57,The Netherlands,9
6811,2952,Plan Renewal,2019-04-14 03:45:00,The Netherlands,11
6812,2406,Plan Renewal,2018-08-17 23:16:55,Poland,0
6813,4517,New Sub,2021-01-19 00:01:34,The Netherlands,14
6814,1798,Data Add-on,2020-06-05 03:59:25,Austria,2
6815,4518,New Sub,2018-06-14 01:34:22,Germany,1
6816,3008,Plan Renewal,2020-03-28 13:00:00,The Netherlands,5
6817,2760,Plan Renewal,2019-11-13 02:13:37,Poland,7
6818,3028,Plan Renewal,2020-04-02 15:11:40,The Netherlands,12
6819,2424,Data Add-on,2019-09-18 23:26:43,Austria,11
6820,3093,Plan Renewal,2019-04-04 23:41:58,France,1
6821,1399,Plan Renewal,2018-11-02 01:11:38,The Netherlands,13
6822,4519,New Sub,2020-09-06 19:54:18,France,9
6823,3037,Plan Renewal,2020-03-01 15:54:45,Poland,1
6824,1526,Plan Renewal,2021-03-01 10:29:14,Germany,0
6825,4520,New Sub,2020-05-21 09:36:56,Belgium,2
6826,2404,Plan Renewal,2018-10-13 06:44:15,The Netherlands,11
6827,1082,Data Add-on,2019-05-16 23:43:45,Germany,7
6828,1841,Plan Renewal,2021-11-01 01:13:38,France,14
6829,117,Plan Renewal,2020-10-18 00:52:34,Poland,1
6830,312,Data Add-on,2021-03-24 06:36:42,France,2
6831,2484,Plan Renewal,2021-07-10 06:20:20,The Netherlands,6
6832,3043,Plan Renewal,2020-03-13 21:24:43,France,6
6833,4521,New Sub,2018-10-19 21:05:32,Germany,9
6834,4522,New Sub,2018-07-31 14:37:12,Germany,10
6835,4523,New Sub,2018-01-10 12:03:53,Poland,4
6836,4524,New Sub,2019-11-03 03:37:32,Germany,8
6837,562,Plan Renewal,2021-12-08 13:04:31,Poland,8
6838,2626,Plan Renewal,2021-01-22 16:46:05,Germany,4
6839,2781,Plan Renewal,2021-05-10 01:06:49,Germany,11
6840,830,Plan Renewal,2019-06-25 14:57:08,Austria,12
6841,141,Data Add-on,2021-12-25 22:17:16,Germany,15
6842,652,Data Add-on,2019-03-19 22:26:20,Germany,4
6843,2843,Plan Renewal,2019-07-13 02:45:25,Poland,15
6844,936,Plan Renewal,2019-12-24 14:03:40,Poland,3
6845,673,Data Add-on,2020-03-16 08:08:29,Poland,12
6846,236,Data Add-on,2020-11-12 19:33:12,Germany,12
6847,4525,New Sub,2018-06-27 05:08:52,The Netherlands,5
6848,1640,Plan Renewal,2019-07-05 09:32:39,Poland,7
6849,1002,Plan Renewal,2020-06-06 09:46:20,Belgium,0
6850,1942,Plan Renewal,2018-06-10 10:05:41,Germany,15
6851,1530,Plan Renewal,2018-07-25 21:33:18,France,3
6852,2818,Plan Renewal,2021-12-29 21:39:37,France,2
6853,714,Plan Renewal,2018-10-09 23:52:18,Poland,8
6854,88,Plan Renewal,2021-01-03 15:19:52,Austria,3
6855,1946,New Plan,2018-05-30 23:52:27,The Netherlands,11
6856,1954,Data Add-on,2020-10-28 11:49:50,Belgium,3
6857,2654,Data Add-on,2021-02-14 13:21:13,France,2
6858,1898,Data Add-on,2018-10-20 07:48:45,Austria,3
6859,29,Plan Renewal,2019-01-05 01:17:50,Belgium,9
6860,858,Plan Renewal,2021-07-26 06:44:29,Austria,7
6861,276,Data Add-on,2019-03-01 23:25:01,The Netherlands,4
6862,2192,Data Add-on,2019-07-25 00:09:17,Austria,15
6863,878,Data Add-on,2019-02-13 19:59:49,Germany,11
6864,802,Data Add-on,2019-09-30 17:14:42,France,4
6865,4526,New Sub,2021-10-31 23:38:56,France,12
6866,4527,New Sub,2018-11-20 15:20:28,Austria,0
6867,3119,Plan Renewal,2019-07-13 08:39:00,Germany,0
6868,4528,New Sub,2020-02-20 16:22:27,The Netherlands,15
6869,2548,Plan Renewal,2019-07-07 18:35:34,Poland,12
6870,1082,Plan Renewal,2020-05-27 11:16:16,Germany,7
6871,1653,Plan Renewal,2020-02-19 16:06:58,Germany,1
6872,1049,Plan Renewal,2020-07-20 08:50:09,Poland,12
6873,4529,New Sub,2018-07-30 00:20:37,Poland,0
6874,4530,New Sub,2018-09-17 19:18:08,The Netherlands,14
6875,2016,Data Add-on,2020-07-01 23:35:17,Belgium,1
6876,401,Plan Renewal,2020-06-03 19:05:32,Austria,10
6877,133,Data Add-on,2018-06-05 11:57:07,Germany,10
6878,4531,New Sub,2021-08-30 22:40:45,The Netherlands,12
6879,755,Plan Renewal,2020-04-19 07:33:27,The Netherlands,10
6880,2571,Data Add-on,2019-09-16 03:51:51,Poland,0
6881,1807,Plan Renewal,2021-06-26 06:53:09,Germany,9
6882,2359,Plan Renewal,2021-11-11 03:26:15,Belgium,0
6883,2216,Plan Renewal,2021-05-15 12:57:12,Austria,12
6884,2634,New Plan,2018-04-18 19:55:02,Poland,12
6885,3021,New Plan,2020-07-04 00:54:54,Germany,10
6886,854,Plan Renewal,2021-04-27 04:05:34,Germany,15
6887,2978,New Plan,2022-01-03 14:12:27,Germany,7
6888,4532,New Sub,2021-08-22 02:20:15,Germany,15
6889,4533,New Sub,2020-02-01 04:25:27,The Netherlands,2
6890,867,Plan Renewal,2018-10-25 13:25:44,Germany,6
6891,968,Plan Renewal,2018-04-10 20:46:44,Germany,11
6892,2472,Plan Renewal,2020-10-01 09:31:04,Austria,10
6893,4534,New Sub,2021-07-30 00:15:38,France,3
6894,1438,Plan Renewal,2020-01-25 19:59:34,Germany,5
6895,2578,New Plan,2018-08-19 02:47:04,The Netherlands,8
6896,2932,Plan Renewal,2020-10-05 03:31:58,The Netherlands,4
6897,3093,Plan Renewal,2019-01-09 19:12:15,France,1
6898,248,Plan Renewal,2021-12-19 09:56:46,Germany,2
6899,2941,Plan Renewal,2020-04-11 08:44:05,Poland,9
6900,609,Plan Renewal,2021-02-17 16:17:58,Germany,14
6901,2645,Data Add-on,2019-04-23 13:09:18,Belgium,15
6902,2119,Plan Renewal,2020-07-09 19:17:58,Belgium,3
6903,2907,Plan Renewal,2021-11-11 19:07:51,Poland,9
6904,4535,New Sub,2021-04-04 10:34:13,Belgium,7
6905,618,Plan Renewal,2020-06-19 08:21:28,The Netherlands,10
6906,1853,Plan Renewal,2019-03-16 08:57:19,Germany,15
6907,1740,Data Add-on,2019-06-06 16:19:01,France,7
6908,1031,Plan Renewal,2020-12-11 03:48:21,France,3
6909,3137,Plan Renewal,2018-10-28 02:05:41,Germany,10
6910,574,Plan Renewal,2020-02-10 21:20:52,Austria,13
6911,478,Data Add-on,2018-05-03 07:27:30,The Netherlands,8
6912,396,Plan Renewal,2018-07-25 00:04:26,Belgium,3
6913,763,Plan Renewal,2021-07-29 00:32:49,The Netherlands,4
6914,4536,New Sub,2021-11-20 22:06:56,Poland,12
6915,4537,New Sub,2020-05-15 09:48:45,The Netherlands,13
6916,117,Plan Renewal,2019-05-24 00:39:52,Poland,1
6917,4538,New Sub,2020-12-21 20:27:47,Germany,11
6918,1273,Plan Renewal,2019-01-02 10:46:52,The Netherlands,10
6919,4539,New Sub,2021-05-19 04:08:03,Belgium,7
6920,2075,Plan Renewal,2021-12-30 22:51:51,Belgium,14
6921,2666,Plan Renewal,2020-12-08 01:57:10,Germany,11
6922,160,Plan Renewal,2020-07-22 19:33:09,Austria,3
6923,1364,Plan Renewal,2018-10-25 13:31:51,Belgium,3
6924,1352,Plan Renewal,2019-08-22 07:59:24,Poland,6
6925,4540,New Sub,2019-06-29 12:18:34,France,10
6926,3068,Data Add-on,2018-11-07 00:24:52,France,13
6927,3075,Plan Renewal,2021-12-16 14:11:06,France,14
6928,2622,Plan Renewal,2020-01-05 22:51:47,Belgium,12
6929,2984,Plan Renewal,2019-02-04 12:54:47,Austria,13
6930,2503,Plan Renewal,2018-12-30 05:12:08,The Netherlands,6
6931,1063,Plan Renewal,2018-02-23 13:16:09,Germany,6
6932,141,Plan Renewal,2020-05-01 17:49:37,Germany,15
6933,1814,Plan Renewal,2019-08-08 22:41:10,The Netherlands,1
6934,2530,Plan Renewal,2022-01-02 08:12:53,The Netherlands,15
6935,3003,New Plan,2020-11-16 00:52:48,France,1
6936,2387,Plan Renewal,2018-11-18 17:35:51,Belgium,5
6937,1124,Plan Renewal,2018-09-26 11:20:17,Germany,4
6938,489,Plan Renewal,2021-06-02 04:53:08,Poland,14
6939,1696,New Plan,2021-03-24 17:44:31,Belgium,13
6940,4541,New Sub,2019-05-05 17:25:48,Poland,15
6941,1862,Plan Renewal,2020-08-17 08:13:21,Austria,0
6942,1132,Plan Renewal,2020-05-19 23:30:11,Belgium,11
6943,2351,Plan Renewal,2018-02-23 12:19:08,Germany,13
6944,2025,Plan Renewal,2021-11-30 08:36:07,Belgium,9
6945,1765,Plan Renewal,2018-07-19 08:56:19,The Netherlands,13
6946,4542,New Sub,2021-12-04 12:26:33,Poland,12
6947,3060,Plan Renewal,2021-07-17 16:19:18,The Netherlands,13
6948,4543,New Sub,2021-09-10 17:58:12,Poland,14
6949,2437,New Plan,2018-08-04 07:00:22,Germany,6
6950,1571,Plan Renewal,2020-03-08 18:47:17,France,3
6951,192,Plan Renewal,2020-12-25 13:26:54,Poland,3
6952,2415,Plan Renewal,2019-04-29 13:28:51,France,14
6953,2588,Plan Renewal,2018-05-20 12:56:59,Austria,2
6954,1946,Data Add-on,2019-08-15 00:40:14,The Netherlands,13
6955,1437,Plan Renewal,2019-07-21 06:07:57,Poland,12
6956,1275,Plan Renewal,2018-01-23 20:13:50,France,7
6957,12,New Plan,2021-03-08 00:36:20,The Netherlands,10
6958,1452,Plan Renewal,2020-01-22 17:43:50,France,10
6959,3121,Plan Renewal,2021-02-01 22:34:43,Belgium,4
6960,26,Plan Renewal,2021-10-09 19:54:43,Austria,9
6961,1550,Data Add-on,2019-12-07 23:41:26,Belgium,4
6962,311,Plan Renewal,2020-01-16 22:24:13,France,2
